Unnamed: 0,season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified
10678,2022,REG,TB,17,00-0038129,TE,Cade Otton,Cade,Otton,None,None,None,Quadricep,None,Full Participation in Practice,2022-12-30 18:31:20
10699,2022,REG,TEN,17,00-0032764,RB,Derrick Henry,Derrick,Henry,Hip,None,Doubtful,Hip,None,Limited Participation in Practice,2022-12-28 20:57:37
10708,2022,REG,WAS,17,00-0036328,RB,Antonio Gibson,Antonio,Gibson,Knee,Foot,Out,Knee,Foot,Did Not Participate In Practice,2022-12-30 19:05:14
10717,2022,REG,ARI,18,00-0035662,WR,Marquise Brown,Marquise,Brown,None,None,None,Wrist,None,Full Participation in Practice,2023-01-06 20:57:04
10724,2022,REG,ARI,18,00-0033553,RB,James Conner,James,Conner,Knee,Shin,Out,Knee,Shin,Did Not Participate In Practice,2023-01-06 20:59:52
10726,2022,REG,ARI,18,00-0030564,WR,DeAndre Hopkins,DeAndre,Hopkins,Knee,None,Out,Knee,None,Did Not Participate In Practice,2023-01-06 21:00:08
10733,2022,REG,ATL,18,00-0030578,RB,Cordarrelle Patterson,Cordarrelle,Patterson,None,None,None,Not injury related - resting player,None,Did Not Participate In Practice,2023-01-04 20:57:11
10737,2022,REG,BAL,18,00-0036158,RB,J.K. Dobbins,J.K.,Dobbins,None,None,None,Not injury related - resting player,None,Did Not Participate In Practice,2023-01-04 21:24:41
10743,2022,REG,BAL,18,00-0034796,QB,Lamar Jackson,Lamar,Jackson,Knee,None,Out,Knee,None,Did Not Participate In Practice,2023-01-06 19:56:08
10750,2022,REG,BUF,18,00-0031588,WR,Stefon Diggs,Stefon,Diggs,None,None,None,Not injury related - resting player,None,Did Not Participate In Practice,2023-01-06 19:03:04
10752,2022,REG,BUF,18,00-0034857,QB,Josh Allen,Josh,Allen,None,None,None,Ankle,right Elbow,Full Participation in Practice,2023-01-06 19:02:36
10755,2022,REG,BUF,18,00-0035689,TE,Dawson Knox,Dawson,Knox,None,None,None,Hip,None,Full Participation in Practice,2023-01-06 19:03:26
10767,2022,REG,CAR,18,00-0033925,RB,D'Onta Foreman,D'Onta,Foreman,Knee,None,Questionable,Knee,None,Limited Participation in Practice,2023-01-06 18:27:12
10774,2022,REG,CHI,18,00-0036945,QB,Justin Fields,Justin,Fields,Hip,None,Out,Hip,None,Did Not Participate In Practice,2023-01-06 18:42:04
10786,2022,REG,CLE,18,00-0031544,WR,Amari Cooper,Amari,Cooper,None,None,None,Not injury related - resting player,Hip,Limited Participation in Practice,2023-01-06 19:20:29
10787,2022,REG,CLE,18,00-0035628,RB,D'Ernest Johnson,D'Ernest,Johnson,None,None,None,Shoulder,None,Limited Participation in Practice,2023-01-06 19:20:29
10794,2022,REG,DAL,18,00-0035261,RB,Tony Pollard,Tony,Pollard,None,None,None,Thigh,None,Full Participation in Practice,2023-01-06 20:10:16
10803,2022,REG,DEN,18,00-0036407,WR,Jerry Jeudy,Jerry,Jeudy,None,None,None,Ankle,None,Full Participation in Practice,2023-01-06 20:31:49
10827,2022,REG,GB,18,00-0023459,QB,Aaron Rodgers,Aaron,Rodgers,None,None,None,right Thumb,Knee,Full Participation in Practice,2023-01-06 20:48:47
10830,2022,REG,GB,18,00-0033293,RB,Aaron Jones,Aaron,Jones,None,None,None,Knee,Ankle,Limited Participation in Practice,2023-01-06 20:48:47
10832,2022,REG,GB,18,00-0038124,WR,Christian Watson,Christian,Watson,None,None,None,Hip,None,Limited Participation in Practice,2023-01-06 20:48:47
10834,2022,REG,HOU,18,00-0037277,TE,Teagan Quitoriano,Teagan,Quitoriano,None,None,None,Thigh,None,Full Participation in Practice,2023-01-06 20:44:45
10844,2022,REG,IND,18,00-0036876,TE,Kylen Granson,Kylen,Granson,Ankle,None,Out,Ankle,None,Did Not Participate In Practice,2023-01-06 20:56:05
10849,2022,REG,JAX,18,00-0036971,QB,Trevor Lawrence,Trevor,Lawrence,Toe,None,Questionable,Toe,None,Limited Participation in Practice,2023-01-05 19:56:49
10855,2022,REG,KC,18,00-0038090,WR,Skyy Moore,Skyy,Moore,Hand,None,Out,Hand,None,Did Not Participate In Practice,2023-01-05 20:27:42
10857,2022,REG,KC,18,00-0035140,WR,Mecole Hardman,Mecole,Hardman,Pelvis,None,Questionable,Pelvis,None,Limited Participation in Practice,2023-01-05 20:27:35
10862,2022,REG,LA,18,00-0033110,TE,Tyler Higbee,Tyler,Higbee,None,None,None,Not injury related - resting player,None,Full Participation in Practice,2023-01-06 20:47:16
10870,2022,REG,LAC,18,00-0036355,QB,Justin Herbert,Justin,Herbert,None,None,None,left Shoulder,None,Full Participation in Practice,2023-01-06 21:42:48
10877,2022,REG,LV,18,00-0031381,WR,Davante Adams,Davante,Adams,None,None,None,Illness,None,Full Participation in Practice,2023-01-05 23:02:00
10881,2022,REG,LV,18,00-0035264,QB,Jarrett Stidham,Jarrett,Stidham,None,None,None,right Elbow,None,Full Participation in Practice,2023-01-05 23:02:00
10882,2022,REG,LV,18,00-0038040,RB,Zamir White,Zamir,White,None,None,None,Ankle,None,Full Participation in Practice,2023-01-05 23:02:00
10884,2022,REG,LV,18,00-0035700,RB,Josh Jacobs,Josh,Jacobs,Hip,Not injury related - personal matter,Questionable,Hip,Not injury related - personal ,Did Not Participate In Practice,2023-01-05 23:02:20
10890,2022,REG,MIA,18,00-0036613,WR,Jaylen Waddle,Jaylen,Waddle,None,None,None,Shoulder,None,Full Participation in Practice,2023-01-06 20:09:15
10891,2022,REG,MIA,18,00-0031687,RB,Raheem Mostert,Raheem,Mostert,None,None,None,Not injury related - resting player,None,Limited Participation in Practice,2023-01-05 20:45:43
10892,2022,REG,MIA,18,00-0036212,QB,Tua Tagovailoa,Tua,Tagovailoa,Concussion,None,Out,Concussion,None,Did Not Participate In Practice,2023-01-06 20:12:01
10911,2022,REG,NE,18,00-0031547,WR,DeVante Parker,DeVante,Parker,None,None,None,Concussion,None,Full Participation in Practice,2023-01-06 20:53:07
10913,2022,REG,NE,18,00-0034960,WR,Jakobi Meyers,Jakobi,Meyers,Shoulder,None,Questionable,Shoulder,None,Limited Participation in Practice,2023-01-06 20:53:57
10916,2022,REG,NE,18,00-0033858,TE,Jonnu Smith,Jonnu,Smith,Concussion,None,Questionable,Concussion,None,Limited Participation in Practice,2023-01-06 20:53:57
10922,2022,REG,NO,18,00-0033357,TE,Taysom Hill,Taysom,Hill,Back,None,Questionable,Back,None,Limited Participation in Practice,2023-01-06 19:56:50
10924,2022,REG,NO,18,00-0036040,TE,Juwan Johnson,Juwan,Johnson,Quadricep,None,Questionable,Quadricep,None,Limited Participation in Practice,2023-01-06 19:56:50
10947,2022,REG,PHI,18,00-0035243,RB,Miles Sanders,Miles,Sanders,None,None,None,Knee,None,Full Participation in Practice,2023-01-06 20:55:22
10949,2022,REG,PHI,18,00-0035676,WR,A.J. Brown,A.J.,Brown,None,None,None,Not injury related - resting player,None,Limited Participation in Practice,2023-01-05 21:21:48
10961,2022,REG,PHI,18,00-0036389,QB,Jalen Hurts,Jalen,Hurts,right Shoulder,None,Questionable,right Shoulder,None,Limited Participation in Practice,2023-01-06 20:55:43
10963,2022,REG,PIT,18,00-0036893,RB,Najee Harris,Najee,Harris,None,None,None,Not injury related - resting player,None,Full Participation in Practice,2023-01-06 19:08:51
10966,2022,REG,PIT,18,00-0035216,WR,Diontae Johnson,Diontae,Johnson,None,None,None,Hip,None,Full Participation in Practice,2023-01-06 19:08:51
10978,2022,REG,SEA,18,00-0035640,WR,DK Metcalf,DK,Metcalf,None,None,None,Knee,Not injury related - resting p,Full Participation in Practice,2023-01-06 23:29:51
10983,2022,REG,SEA,18,00-0035644,TE,Noah Fant,Noah,Fant,None,None,None,Knee,None,Limited Participation in Practice,2023-01-06 23:26:17
10989,2022,REG,SEA,18,00-0032211,WR,Tyler Lockett,Tyler,Lockett,Shin,None,Questionable,Shin,None,Limited Participation in Practice,2023-01-06 20:48:27
10991,2022,REG,SF,18,00-0033280,RB,Christian McCaffrey,Christian,McCaffrey,None,None,None,Ankle,Knee,Full Participation in Practice,2023-01-06 22:33:04
10992,2022,REG,SF,18,00-0037834,QB,Brock Purdy,Brock,Purdy,None,None,None,Oblique,Rib,Full Participation in Practice,2023-01-06 22:31:42
10996,2022,REG,SF,18,00-0031345,QB,Jimmy Garoppolo,Jimmy,Garoppolo,Foot,None,Out,Foot,None,Did Not Participate In Practice,2023-01-06 22:33:32
11004,2022,REG,TB,18,00-0019596,QB,Tom Brady,Tom,Brady,None,None,None,Not injury related - resting player,None,Full Participation in Practice,2023-01-06 18:36:22
11016,2022,REG,TEN,18,00-0032764,RB,Derrick Henry,Derrick,Henry,None,None,None,Hip,None,Full Participation in Practice,2023-01-05 20:09:39
11020,2022,REG,TEN,18,00-0037742,WR,Treylon Burks,Treylon,Burks,Groin,None,Questionable,Groin,None,Did Not Participate In Practice,2023-01-05 20:10:45
11025,2022,REG,WAS,18,00-0036328,RB,Antonio Gibson,Antonio,Gibson,None,None,None,Knee,Foot,Did Not Participate In Practice,2023-01-04 19:44:56
11043,2022,WC,BAL,19,00-0034184,RB,Gus Edwards,Gus,Edwards,None,None,None,Concussion,None,Full Participation in Practice,2023-01-13 19:30:55
11046,2022,WC,BAL,19,00-0034796,QB,Lamar Jackson,Lamar,Jackson,Knee,None,Out,Knee,None,Did Not Participate In Practice,2023-01-13 19:33:58
11051,2022,WC,BUF,19,00-0031588,WR,Stefon Diggs,Stefon,Diggs,None,None,None,Not injury related - resting player,None,Did Not Participate In Practice,2023-01-13 18:57:17
11055,2022,WC,BUF,19,00-0034857,QB,Josh Allen,Josh,Allen,None,None,None,Ankle,right Elbow,Full Participation in Practice,2023-01-13 18:56:49
11060,2022,WC,CIN,19,00-0036410,WR,Tee Higgins,Tee,Higgins,None,None,None,Illness,None,Full Participation in Practice,2023-01-13 19:16:52
11071,2022,WC,JAX,19,00-0036971,QB,Trevor Lawrence,Trevor,Lawrence,Toe,None,Questionable,Toe,None,Limited Participation in Practice,2023-01-12 23:26:56
11082,2022,WC,LAC,19,00-0033536,WR,Mike Williams,Mike,Williams,Back,None,Questionable,Back,None,Did Not Participate In Practice,2023-01-12 21:11:36
11088,2022,WC,MIA,19,00-0036613,WR,Jaylen Waddle,Jaylen,Waddle,None,None,None,Ankle,None,Full Participation in Practice,2023-01-13 20:08:18
11090,2022,WC,MIA,19,00-0031687,RB,Raheem Mostert,Raheem,Mostert,Thumb,None,Out,Thumb,None,Did Not Participate In Practice,2023-01-13 20:09:37
11091,2022,WC,MIA,19,00-0036212,QB,Tua Tagovailoa,Tua,Tagovailoa,Concussion,None,Out,Concussion,None,Did Not Participate In Practice,2023-01-13 20:09:48
11120,2022,WC,SEA,19,00-0035644,TE,Noah Fant,Noah,Fant,None,None,None,Knee,None,Limited Participation in Practice,2023-01-12 22:04:26
11121,2022,WC,SEA,19,00-0032211,WR,Tyler Lockett,Tyler,Lockett,None,None,None,Shin,None,Limited Participation in Practice,2023-01-12 22:06:05
11135,2022,WC,SF,19,00-0033280,RB,Christian McCaffrey,Christian,McCaffrey,None,None,None,Knee,None,Full Participation in Practice,2023-01-12 22:59:09
11136,2022,WC,SF,19,00-0031345,QB,Jimmy Garoppolo,Jimmy,Garoppolo,Foot,None,Out,Foot,None,Did Not Participate In Practice,2023-01-12 22:59:48
11138,2022,WC,TB,19,00-0031408,WR,Mike Evans,Mike,Evans,None,None,None,Illness,None,Full Participation in Practice,2023-01-14 19:45:35
11152,2022,DIV,BUF,20,00-0031588,WR,Stefon Diggs,Stefon,Diggs,None,None,None,Not injury related - resting player,None,Did Not Participate In Practice,2023-01-20 19:01:18
11154,2022,DIV,BUF,20,00-0034857,QB,Josh Allen,Josh,Allen,None,None,None,right Elbow,None,Full Participation in Practice,2023-01-20 19:00:54
11177,2022,DIV,JAX,20,00-0036971,QB,Trevor Lawrence,Trevor,Lawrence,Toe,None,Questionable,Toe,None,Limited Participation in Practice,2023-01-19 19:56:26
11182,2022,DIV,KC,20,00-0038090,WR,Skyy Moore,Skyy,Moore,None,None,None,Hand,None,Full Participation in Practice,2023-01-19 20:17:45
11184,2022,DIV,KC,20,00-0035140,WR,Mecole Hardman,Mecole,Hardman,Pelvis,None,Out,Pelvis,None,Did Not Participate In Practice,2023-01-19 20:18:21
11188,2022,DIV,NYG,20,00-0036165,WR,Isaiah Hodgins,Isaiah,Hodgins,None,None,None,Ankle,None,Limited Participation in Practice,2023-01-19 19:49:37
11196,2022,DIV,PHI,20,00-0035676,WR,A.J. Brown,A.J.,Brown,None,None,None,Not injury related - resting player,None,Limited Participation in Practice,2023-01-18 20:46:34
11206,2022,DIV,SF,20,00-0036259,WR,Jauan Jennings,Jauan,Jennings,None,None,None,Ankle,None,Full Participation in Practice,2023-01-20 22:23:59
11209,2022,DIV,SF,20,00-0031345,QB,Jimmy Garoppolo,Jimmy,Garoppolo,Foot,None,Out,Foot,None,Did Not Participate In Practice,2023-01-20 22:24:20
11214,2022,CON,CIN,21,00-0034830,TE,Hayden Hurst,Hayden,Hurst,None,None,None,Calf,None,Full Participation in Practice,2023-01-27 18:28:38
11220,2022,CON,KC,21,00-0033873,QB,Patrick Mahomes,Patrick,Mahomes,None,None,None,Ankle,None,Full Participation in Practice,2023-01-27 20:38:01
11221,2022,CON,KC,21,00-0031376,RB,Jerick McKinnon,Jerick,McKinnon,None,None,None,Ankle,None,Full Participation in Practice,2023-01-27 20:38:01
11223,2022,CON,KC,21,00-0033857,WR,JuJu Smith-Schuster,JuJu,Smith-Schuster,None,None,None,Knee,None,Limited Participation in Practice,2023-01-27 20:48:07
11224,2022,CON,KC,21,00-0034386,WR,Justin Watson,Justin,Watson,Illness,None,Questionable,Illness,None,Did Not Participate In Practice,2023-01-27 20:48:44
11225,2022,CON,KC,21,00-0030506,TE,Travis Kelce,Travis,Kelce,Back,None,Questionable,Back,None,Full Participation in Practice,2023-01-27 20:48:44
11226,2022,CON,KC,21,00-0035140,WR,Mecole Hardman,Mecole,Hardman,Pelvis,None,Questionable,Pelvis,None,Limited Participation in Practice,2023-01-27 20:48:44
11230,2022,CON,PHI,21,00-0035676,WR,A.J. Brown,A.J.,Brown,None,None,None,Not injury related - resting player,None,Limited Participation in Practice,2023-01-26 21:22:51
11240,2022,CON,SF,21,00-0033280,RB,Christian McCaffrey,Christian,McCaffrey,None,None,None,Calf,None,Full Participation in Practice,2023-01-27 21:02:58
11244,2022,CON,SF,21,00-0031345,QB,Jimmy Garoppolo,Jimmy,Garoppolo,Foot,None,Out,Foot,None,Did Not Participate In Practice,2023-01-27 21:03:25
11245,2022,CON,SF,21,00-0036567,RB,Elijah Mitchell,Elijah,Mitchell,Groin,None,Questionable,Groin,None,Did Not Participate In Practice,2023-01-27 21:03:17
11248,2022,SB,KC,22,00-0033873,QB,Patrick Mahomes,Patrick,Mahomes,None,None,None,Ankle,None,Full Participation in Practice,2023-02-10 21:21:45
11249,2022,SB,KC,22,00-0031376,RB,Jerick McKinnon,Jerick,McKinnon,None,None,None,Ankles,None,Full Participation in Practice,2023-02-10 21:21:45
11250,2022,SB,KC,22,00-0037197,RB,Isiah Pacheco,Isiah,Pacheco,None,None,None,Wrist,None,Full Participation in Practice,2023-02-10 21:21:45
11252,2022,SB,KC,22,00-0033857,WR,JuJu Smith-Schuster,JuJu,Smith-Schuster,None,None,None,Knee,None,Full Participation in Practice,2023-02-10 21:21:45
11254,2022,SB,KC,22,00-0036913,WR,Kadarius Toney,Kadarius,Toney,None,None,None,Ankle,Hamstring,Full Participation in Practice,2023-02-10 21:21:45
11261,2022,SB,PHI,22,00-0035676,WR,A.J. Brown,A.J.,Brown,None,None,None,Not injury related - resting player,None,Limited Participation in Practice,2023-02-10 00:25:05
11271,2023,REG,ARI,1,00-0035662,WR,Marquise Brown,Marquise,Brown,Hamstring,None,Questionable,Hamstring,None,Limited Participation in Practice,2023-09-08 18:50:02
11272,2023,REG,ARI,1,00-0030061,TE,Zach Ertz,Zach,Ertz,Knee,None,Questionable,Knee,None,Limited Participation in Practice,2023-09-08 18:50:02
11273,2023,REG,ATL,1,00-0033858,TE,Jonnu Smith,Jonnu,Smith,None,None,None,Not injury related - resting player,None,Did Not Participate In Practice,2023-09-06 20:54:47
11276,2023,REG,ATL,1,00-0030578,RB,Cordarrelle Patterson,Cordarrelle,Patterson,Thigh,None,Questionable,Thigh,None,Limited Participation in Practice,2023-09-08 17:42:57
11280,2023,REG,BAL,1,00-0034753,TE,Mark Andrews,Mark,Andrews,Quadricep,None,Questionable,Quadricep,None,Limited Participation in Practice,2023-09-08 19:57:27
11287,2023,REG,CAR,1,00-0030035,WR,Adam Thielen,Adam,Thielen,Ankle,None,Questionable,Ankle,None,Limited Participation in Practice,2023-09-08 16:59:20
11295,2023,REG,CIN,1,00-0033009,WR,Tyler Boyd,Tyler,Boyd,None,None,None,Toe,None,Full Participation in Practice,2023-09-08 18:25:09
11296,2023,REG,CIN,1,00-0036442,QB,Joe Burrow,Joe,Burrow,None,None,None,Calf,None,Full Participation in Practice,2023-09-08 18:25:09
11302,2023,REG,CLE,1,00-0031544,WR,Amari Cooper,Amari,Cooper,None,None,None,Not injury related - resting player,None,Full Participation in Practice,2023-09-08 18:52:17
11313,2023,REG,DEN,1,00-0037252,TE,Greg Dulcich,Greg,Dulcich,None,None,None,Not injury related - personal matter,None,Full Participation in Practice,2023-09-08 20:13:48
11316,2023,REG,DEN,1,00-0036407,WR,Jerry Jeudy,Jerry,Jeudy,Hamstring,None,Questionable,Hamstring,None,Limited Participation in Practice,2023-09-08 20:14:00
11324,2023,REG,GB,1,00-0038393,WR,Dontayvion Wicks,Dontayvion,Wicks,None,None,None,Hamstring,None,Full Participation in Practice,2023-09-08 18:51:02
11326,2023,REG,GB,1,00-0038124,WR,Christian Watson,Christian,Watson,Hamstring,None,Out,Hamstring,None,Did Not Participate In Practice,2023-09-08 18:52:30
11327,2023,REG,GB,1,00-0037816,WR,Romeo Doubs,Romeo,Doubs,Hamstring,None,Questionable,Hamstring,None,Limited Participation in Practice,2023-09-08 18:51:10
11336,2023,REG,IND,1,00-0036251,RB,Zack Moss,Zack,Moss,Forearm,None,Questionable,Forearm,None,Limited Participation in Practice,2023-09-08 19:05:27
11344,2023,REG,KC,1,00-0036913,WR,Kadarius Toney,Kadarius,Toney,None,None,None,Knee,None,Full Participation in Practice,2023-09-06 19:50:17
11346,2023,REG,KC,1,00-0030506,TE,Travis Kelce,Travis,Kelce,Knee,None,Questionable,Knee,None,Did Not Participate In Practice,2023-09-06 19:50:22
11348,2023,REG,LA,1,00-0036415,WR,Van Jefferson,Van,Jefferson,None,None,None,Not injury related - resting player,None,Did Not Participate In Practice,2023-09-08 19:52:35
11350,2023,REG,LA,1,00-0033908,WR,Cooper Kupp,Cooper,Kupp,Hamstring,None,Questionable,Hamstring,None,Did Not Participate In Practice,2023-09-08 19:53:13
11362,2023,REG,MIA,1,00-0036613,WR,Jaylen Waddle,Jaylen,Waddle,None,None,None,Oblique,None,Full Participation in Practice,2023-09-08 19:44:37
11374,2023,REG,NE,1,00-0036875,RB,Rhamondre Stevenson,Rhamondre,Stevenson,Illness,None,Questionable,Illness,None,Did Not Participate In Practice,2023-09-08 20:05:24
11376,2023,REG,NE,1,00-0031547,WR,DeVante Parker,DeVante,Parker,Knee,None,Questionable,Knee,None,Limited Participation in Practice,2023-09-08 20:05:24
11383,2023,REG,NO,1,00-0038551,RB,Kendre Miller,Kendre,Miller,Hamstring,None,Questionable,Hamstring,None,Did Not Participate In Practice,2023-09-08 19:20:01
11388,2023,REG,NYG,1,00-0038117,WR,Wan'Dale Robinson,Wan'Dale,Robinson,Knee,None,Doubtful,Knee,None,Limited Participation in Practice,2023-09-08 18:25:21
11391,2023,REG,NYG,1,00-0031610,TE,Darren Waller,Darren,Waller,Hamstring,None,Questionable,Hamstring,None,Limited Participation in Practice,2023-09-08 18:24:21
11395,2023,REG,NYJ,1,00-0038120,RB,Breece Hall,Breece,Hall,Knee,None,Questionable,Knee,None,Full Participation in Practice,2023-09-09 19:00:40
11405,2023,REG,SEA,1,00-0038543,WR,Jaxon Smith-Njigba,Jaxon,Smith-Njigba,None,None,None,Wrist,None,Full Participation in Practice,2023-09-08 21:04:43
11418,2023,REG,SF,1,00-0037525,RB,Jordan Mason,Jordan,Mason,None,None,None,Foot,None,Full Participation in Practice,2023-09-08 19:46:16
11422,2023,REG,SF,1,00-0037834,QB,Brock Purdy,Brock,Purdy,None,None,None,right Elbow,None,Full Participation in Practice,2023-09-08 19:44:30
11424,2023,REG,SF,1,00-0033288,TE,George Kittle,George,Kittle,Groin,None,Questionable,Groin,None,Limited Participation in Practice,2023-09-08 19:46:24
11432,2023,REG,TEN,1,00-0037742,WR,Treylon Burks,Treylon,Burks,None,None,None,Knee,None,Full Participation in Practice,2023-09-08 19:03:44
11433,2023,REG,TEN,1,00-0030564,WR,DeAndre Hopkins,DeAndre,Hopkins,None,None,None,Not injury related - resting player,None,Full Participation in Practice,2023-09-08 19:04:03
11435,2023,REG,TEN,1,00-0039152,QB,Will Levis,Will,Levis,None,None,None,Quadricep,None,Full Participation in Practice,2023-09-08 19:03:44
11441,2023,REG,WAS,1,00-0035659,WR,Terry McLaurin,Terry,McLaurin,None,None,None,Toe,None,Full Participation in Practice,2023-09-08 17:15:41
11445,2023,REG,ARI,2,00-0033553,RB,James Conner,James,Conner,None,None,None,Calf,None,Full Participation in Practice,2023-09-15 19:53:46
11452,2023,REG,ATL,2,00-0033858,TE,Jonnu Smith,Jonnu,Smith,None,None,None,Not injury related - resting player,None,Did Not Participate In Practice,2023-09-13 20:56:38
11453,2023,REG,ATL,2,00-0030578,RB,Cordarrelle Patterson,Cordarrelle,Patterson,None,None,None,Thigh,None,Full Participation in Practice,2023-09-15 17:32:26
11461,2023,REG,BAL,2,00-0034753,TE,Mark Andrews,Mark,Andrews,Quadricep,None,Questionable,Quadricep,None,Full Participation in Practice,2023-09-15 18:37:04
11471,2023,REG,CIN,2,00-0036442,QB,Joe Burrow,Joe,Burrow,None,None,None,Calf,None,Full Participation in Practice,2023-09-15 18:00:48
11487,2023,REG,CLE,2,00-0031544,WR,Amari Cooper,Amari,Cooper,Groin,None,Questionable,Not injury related - resting player,Groin,Limited Participation in Practice,2023-09-16 17:57:33
11493,2023,REG,DAL,2,00-0031236,WR,Brandin Cooks,Brandin,Cooks,Knee,None,Questionable,Knee,None,Did Not Participate In Practice,2023-09-15 19:09:29
11495,2023,REG,DEN,2,00-0036407,WR,Jerry Jeudy,Jerry,Jeudy,None,None,None,Hamstring,None,Full Participation in Practice,2023-09-15 20:17:12
11499,2023,REG,DEN,2,00-0037252,TE,Greg Dulcich,Greg,Dulcich,Hamstring,None,Out,Hamstring,None,Did Not Participate In Practice,2023-09-15 20:17:29
11505,2023,REG,GB,2,00-0037816,WR,Romeo Doubs,Romeo,Doubs,None,None,None,Hamstring,None,Full Participation in Practice,2023-09-15 19:06:16
11511,2023,REG,GB,2,00-0033293,RB,Aaron Jones,Aaron,Jones,Hamstring,None,Questionable,Hamstring,None,Did Not Participate In Practice,2023-09-15 19:09:24
11513,2023,REG,GB,2,00-0038124,WR,Christian Watson,Christian,Watson,Hamstring,None,Questionable,Hamstring,None,Limited Participation in Practice,2023-09-15 19:09:24
11520,2023,REG,HOU,2,00-0034383,TE,Dalton Schultz,Dalton,Schultz,None,None,None,Thigh,None,Full Participation in Practice,2023-09-15 20:08:55
11526,2023,REG,HOU,2,00-0039163,QB,C.J. Stroud,C.J.,Stroud,right Shoulder,None,Questionable,right Shoulder,None,Limited Participation in Practice,2023-09-15 20:10:17
11528,2023,REG,IND,2,00-0036251,RB,Zack Moss,Zack,Moss,None,None,None,Forearm,None,Full Participation in Practice,2023-09-15 19:10:12
11530,2023,REG,IND,2,00-0036876,TE,Kylen Granson,Kylen,Granson,Hamstring,None,Questionable,None,None,"
    ",2023-09-16 16:07:40
11541,2023,REG,KC,2,00-0036913,WR,Kadarius Toney,Kadarius,Toney,None,None,None,Knee,None,Full Participation in Practice,2023-09-15 19:06:40
11545,2023,REG,KC,2,00-0036360,RB,Clyde Edwards-Helaire,Clyde,Edwards-Helaire,Illness,None,Questionable,Illness,None,Did Not Participate In Practice,2023-09-15 19:08:03
11546,2023,REG,KC,2,00-0030506,TE,Travis Kelce,Travis,Kelce,Knee,None,Questionable,Knee,None,Limited Participation in Practice,2023-09-15 19:08:03
11552,2023,REG,LA,2,00-0039075,WR,Puka Nacua,Puka,Nacua,Oblique,None,Questionable,Oblique,None,Limited Participation in Practice,2023-09-15 20:01:18
11555,2023,REG,LAC,2,00-0033699,RB,Austin Ekeler,Austin,Ekeler,Ankle,None,Doubtful,Ankle,None,Did Not Participate In Practice,2023-09-15 20:03:32
11560,2023,REG,LV,2,00-0031381,WR,Davante Adams,Davante,Adams,None,None,None,Foot,None,Full Participation in Practice,2023-09-15 20:14:40
11563,2023,REG,LV,2,00-0031345,QB,Jimmy Garoppolo,Jimmy,Garoppolo,None,None,None,Ankle,None,Full Participation in Practice,2023-09-15 20:14:40
11567,2023,REG,LV,2,00-0034960,WR,Jakobi Meyers,Jakobi,Meyers,Concussion,None,Out,Concussion,None,Did Not Participate In Practice,2023-09-15 20:21:13
11571,2023,REG,MIA,2,00-0031687,RB,Raheem Mostert,Raheem,Mostert,None,None,None,Knee,None,Full Participation in Practice,2023-09-15 19:57:20
11572,2023,REG,MIA,2,00-0036613,WR,Jaylen Waddle,Jaylen,Waddle,None,None,None,Oblique,None,Full Participation in Practice,2023-09-15 19:57:20
11588,2023,REG,NE,2,00-0031547,WR,DeVante Parker,DeVante,Parker,Knee,None,Questionable,Knee,None,Limited Participation in Practice,2023-09-15 19:31:23
11591,2023,REG,NO,2,00-0036040,TE,Juwan Johnson,Juwan,Johnson,None,None,None,Calf,None,Full Participation in Practice,2023-09-16 19:11:18
11594,2023,REG,NO,2,00-0038551,RB,Kendre Miller,Kendre,Miller,Hamstring,None,Questionable,Hamstring,None,Limited Participation in Practice,2023-09-16 19:11:23
11602,2023,REG,NYG,2,00-0031610,TE,Darren Waller,Darren,Waller,None,None,None,Hamstring,None,Limited Participation in Practice,2023-09-15 18:25:09
11604,2023,REG,NYG,2,00-0038117,WR,Wan'Dale Robinson,Wan'Dale,Robinson,Knee,None,Doubtful,Knee,None,Limited Participation in Practice,2023-09-15 18:30:08
11609,2023,REG,NYJ,2,00-0038120,RB,Breece Hall,Breece,Hall,Knee,None,Questionable,Knee,None,Full Participation in Practice,2023-09-15 19:00:22
11613,2023,REG,PHI,2,00-0036919,RB,Kenneth Gainwell,Kenneth,Gainwell,Ribs,None,Out,Ribs,None,Did Not Participate In Practice,2023-09-13 19:51:59
11616,2023,REG,PIT,2,00-0036894,TE,Pat Freiermuth,Pat,Freiermuth,None,None,None,Chest,None,Full Participation in Practice,2023-09-16 17:45:41
11620,2023,REG,PIT,2,00-0037247,WR,George Pickens,George,Pickens,None,None,None,Hamstring,None,Limited Participation in Practice,2023-09-16 17:46:46
11621,2023,REG,PIT,2,00-0035216,WR,Diontae Johnson,Diontae,Johnson,Hamstring,None,Out,Hamstring,None,Did Not Participate In Practice,2023-09-16 17:47:16
11625,2023,REG,SEA,2,00-0034159,TE,Will Dissly,Will,Dissly,None,None,None,Shoulder,None,Full Participation in Practice,2023-09-13 22:46:21
11634,2023,REG,SF,2,00-0033288,TE,George Kittle,George,Kittle,None,None,None,Groin,None,Full Participation in Practice,2023-09-15 20:52:35
11639,2023,REG,TB,2,00-0031408,WR,Mike Evans,Mike,Evans,None,None,None,Not injury related - resting player,None,Did Not Participate In Practice,2023-09-15 17:55:29
