,season,team,position,depth_chart_position,jersey_number,status,player_name,first_name,last_name,birth_date,height,weight,college,player_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number,age
1582,2022,CHI,WR,WR,17.0,CUT,Chris Finke,Chris,Finke,,69.0,184.0,Notre Dame,00-0035803,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/naev2k2tmejax6i6oau9",,1,REG,W03,Chris,FIN247065,52705,32004649-4e24-7065-a5b2-34d1ae43a249,2020,2020.0,,,
1583,2022,DEN,LB,ILB,50.0,RES,Jonas Griffith,Jonas,Griffith,1997-01-27,76.0,250.0,Indiana State,00-0035804,3908558,5180ecc5-bbd9-42b6-b227-c5efdb53cf80,33197,15013,35858,,22401,7421,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a9gsapwnw148k0ymlyuq",,18,REG,R01,Jonas,GRI439579,52706,32004752-4943-9579-7b0e-1758c2b3271a,2020,2020.0,,,25.0
1584,2022,JAX,RB,RB,22.0,ACT,Jamycal Hasty,Jamycal,Hasty,1996-09-12,68.0,205.0,Baylor,00-0035806,3928925,c6c50d09-f14f-41c2-9eb3-87514f0121f6,33199,14392,25582,HastJa02,21765,6996,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cny5zdqbqkimr4ypua1x",RB,20,DIV,A01,Jamycal,HAS766320,52708,32004841-5376-6320-3668-fe378d3d0a54,2020,2020.0,,,25.0
1585,2022,SF,RB,RB,40.0,CUT,Josh Hokit,Josh,Hokit,1997-11-12,73.0,225.0,Fresno State,00-0035807,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jazmz8lm6hogimedq4wi",,1,REG,A01,Josh,HOK415291,52709,3200484f-4b41-5291-4d1e-90a448dda493,2020,2020.0,,,24.0
1586,2022,BUF,DB,FS,36.0,INA,Jared Mayden,Jared,Mayden,1998-06-24,72.0,205.0,Alabama,00-0035808,4040975,cec656f2-7a0b-4993-9489-7a0cef088c0f,33201,14780,43058,,22103,7027,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/irl6be9rabzybfki5fps",,20,DIV,A01,Jared,MAY289049,52710,32004d41-5928-9049-dc85-306cbb28b23a,2020,2020.0,,,24.0
1587,2022,LA,QB,QB,17.0,DEV,Case Cookus,Stephen,Cookus,1995-10-06,76.0,205.0,Northern Arizona,00-0035812,,,,,,,,,2,,,18,REG,P01,Case,COO354912,52714,3200434f-4f35-4912-142a-53bbdea75b07,2020,2020.0,,,26.0
1588,2022,NO,DL,DE,60.0,DEV,Niko Lalos,Nikolas,Lalos,1997-06-25,77.0,270.0,Dartmouth,00-0035816,4030955,b03240e5-759e-4e09-aa70-8fabe877f322,33051,15006,106295,,22367,7381,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oj5kpko4j2cdgpgd9ucz",,18,REG,P01,Niko,LAL564972,52718,32004c41-4c56-4972-5dee-b77fae3f6868,2020,2020.0,,,25.0
1589,2022,LA,TE,TE,47.0,CUT,Kyle Markway,Kyle,Markway,1997-03-04,76.0,250.0,South Carolina,00-0035817,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uovflatvhdxmkpvsi8be",,1,REG,A01,Kyle,MAR263328,52719,32004d41-5226-3328-eb8c-9a2f3229fb90,2020,2020.0,,,25.0
1590,2022,BAL,WR,WR,81.0,INA,Binjimen Victor,Binjimen,Victor,1997-01-15,76.0,199.0,Ohio State,00-0035819,4040628,630e6b5d-0486-4bc3-a919-1f02687c1291,33040,14529,42198,,21722,6939,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fd4npq9cfobunfjfz1kg",,19,WC,A01,Binjimen,VIC736878,52721,32005649-4373-6878-37f4-721982513493,2020,2020.0,,,25.0
1591,2022,DEN,P,P,17.0,ACT,Corliss Waitman,Corliss,Waitman,1995-07-21,74.0,210.0,South Alabama,00-0035821,3125280,32b2d6f6-a636-4d73-927c-361c1aa809f5,32942,15012,,,22218,7215,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sjudvcmcyqrm4qpsajap",,18,REG,A01,Corliss,WAI672660,52723,32005741-4967-2660-f329-c5f5b1000c8c,2020,2020.0,,,27.0
1592,2022,MIN,TE,TE,82.0,RES,Ben Ellefson,Ben,Ellefson,1996-09-01,75.0,250.0,North Dakota State,00-0035823,3930900,ca393469-d587-4bf7-905d-838e960de851,33124,14864,27766,ElleBe00,22284,7288,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/obeiese68connhihpmln",,19,WC,R01,Ben,ELL037269,52725,3200454c-4c03-7269-3d84-7d77ef928fa1,2020,2020.0,,,25.0
1593,2022,NE,WR,WR,80.0,CUT,Josh Hammond,Josh,Hammond,1998-07-24,72.0,194.0,Florida,00-0035826,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/o2dsxwygen2iqfheouio",,1,REG,W03,Josh,HAM541398,52728,32004841-4d54-1398-3b59-97eea93c1191,2020,2020.0,,,24.0
1594,2022,JAX,LS,LS,46.0,ACT,Ross Matiscik,Ross,Matiscik,1996-09-13,72.0,235.0,Baylor,00-0035827,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zqcmfy6oefq2qsmgeup9",,20,DIV,A01,Ross,MAT311216,52729,32004d41-5431-1216-15da-218deca7223e,2020,2020.0,,,25.0
1595,2022,LAC,OL,T,74.0,DEV,Austen Pleasants,Austen,Pleasants,1997-08-22,79.0,312.0,Ohio,00-0035829,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iujctae4bettoljd90zn",,19,WC,P01,Austen,PLE683631,52731,3200504c-4568-3631-c357-40b3f228b41d,2020,2020.0,,,25.0
1596,2022,DET,DB,SS,20.0,CUT,J.R. Reed,Jake,Reed,1996-03-11,73.0,195.0,Georgia,00-0035830,3917012,4c577f09-a082-43f8-b249-c821350302dc,33135,14689,38339,,21935,7046,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mmvqivcf55qwzxkcjb5i",,8,REG,P06,J.R.,REE316552,52732,32005245-4531-6552-c702-9c1c635c3be5,2020,2020.0,,,26.0
1597,2022,NYJ,RB,RB,23.0,INA,James Robinson,James,Robinson,1998-08-09,69.0,220.0,Illinois State,00-0035831,4052042,5fc196a1-2015-49c7-85b2-1adbd2c33cf5,33138,14660,22425,RobiJa00,21970,6955,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ljncffeh5fst4r98izx3",,18,REG,A01,James,ROB521367,52733,3200524f-4252-1367-7b21-7f5516b913bf,2020,2020.0,,,24.0
1598,2022,HOU,OL,G,73.0,DEV,Tre'Vour Wallace-Simms,Tre'Vour,Wallace-Simms,1997-09-25,77.0,336.0,Missouri,00-0035832,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tzvd4rb6nkswafoycrhk",,18,REG,P01,Tre'Vour,WAL505488,52734,32005741-4c50-5488-38ba-f611a7a64235,2020,2020.0,,,24.0
1599,2022,JAX,RB,RB,31.0,CUT,Nathan Cottrell,Nathan,Cottrell,1996-08-02,71.0,193.0,Georgia Tech,00-0035835,3917812,bc43e18a-c2f9-4e49-a90c-41a95cffa736,33123,14773,45980,,22441,7466,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p87tgkwcrzbzwdvzbjfn",,1,REG,A01,Nathan,COT675449,52737,3200434f-5467-5449-8608-4fb38fb6bf7d,2020,2020.0,,,26.0
1600,2022,WAS,WR,WR,18.0,CUT,Matt Cole,Matthew,Cole,1996-11-07,70.0,200.0,McKendree,00-0035838,4041703,da92303d-1419-4cde-aa52-b120635f364a,33236,14914,113168,,22340,7352,2,,,1,REG,W03,Matt,COL152528,52740,3200434f-4c15-2528-d9ea-21e5c6fc9e2f,2020,2020.0,,,25.0
1601,2022,TB,OL,T,68.0,CUT,Jonathan Hubbard,Jonathan,Hubbard,1997-08-17,76.0,292.0,"Northwestern State, La.",00-0035839,,,,,,,,,2,,,1,REG,A01,Jonathan,HUB225590,52741,32004855-4222-5590-b632-1e7a06275da8,2020,2020.0,,,25.0
1602,2022,DET,DL,DT,94.0,ACT,Benito Jones,Benito,Jones,1997-11-27,73.0,329.0,Mississippi,00-0035841,4035299,e9746156-842c-475e-806d-4bcb26032e3b,33239,14715,44035,,21868,6999,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ka6ejrf9hptbsafv4tym",INTERIOR_LINE,18,REG,A01,Benito,JON078068,52743,32004a4f-4e07-8068-1dcd-55aeb628d977,2020,2020.0,,,24.0
1603,2022,NO,WR,WR,33.0,INA,Kirk Merritt,Kirk,Merritt,1997-01-05,73.0,210.0,Arkansas State,00-0035844,3915145,521f597a-0709-4cc4-afab-72d93eccb5fc,33242,14861,35096,,22339,7351,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lrixuukk1wxvulscykqs",,18,REG,A01,Kirk,MER588036,52746,32004d45-5258-8036-bea5-f05d64af123f,2020,2020.0,,,25.0
1604,2022,IND,WR,WR,12.0,CUT,DeMichael Harris,DeMichael,Harris,1998-07-12,69.0,175.0,Southern Mississippi,00-0035848,4374496,18a3fb57-3220-4fa3-af42-20e179ec896f,33215,15020,84418,,22276,7279,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mrren8m5euy8x1amvqus",,8,REG,P01,DeMichael,HAR363794,52750,32004841-5236-3794-1557-02b15003919e,2020,2020.0,,,24.0
1605,2022,ARI,K,K,15.0,CUT,Rodrigo Blankenship,Rodrigo,Blankenship,1997-01-29,73.0,191.0,Georgia,00-0035849,3915165,c8bbff7b-3b6e-413f-8945-24c01bfd84c5,33211,14437,,,22112,7062,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a6b0gseld2arwmuol6xx",,9,REG,W03,Rodrigo,BLA736676,52751,3200424c-4173-6676-c104-923707f16021,2020,2020.0,,,25.0
1606,2022,IND,DL,DE,92.0,ACT,Kameron Cline,Kameron,Cline,1998-02-19,76.0,270.0,South Dakota,00-0035850,4041572,8f36321c-c317-40ce-ae09-fca8694083b4,33212,15021,28668,,22278,7281,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/e3wkkfhtmniltxgczoca",EDGE,18,REG,A01,Kameron,CLI440207,52752,3200434c-4944-0207-e4b4-2ea3ce1a78e9,2020,2020.0,,,24.0
1607,2022,IND,OL,G,61.0,RES,Carter O'Donnell,Carter,O'Donnell,1998-12-23,77.0,315.0,"Alberta, Can.",00-0035853,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/go7vu5eqggstqzwongpk",,18,REG,R01,Carter,ODO534448,52755,32004f44-4f53-4448-5a2b-c46b1d4f5d92,2020,2020.0,,,23.0
1608,2022,IND,DL,DT,95.0,INA,Chris Williams,Christopher,Williams,1998-06-16,74.0,305.0,Wagner,00-0035857,4034530,a1be5d02-d5c4-42f6-8749-7ac2ff2a6f09,33220,15025,87178,,22279,7283,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gtughsovvtwwsz2koylq",,18,REG,A01,Chris,WIL186900,52759,32005749-4c18-6900-2d7a-32459237ff20,2020,2020.0,,,24.0
1609,2022,MIA,DB,DB,34.0,DEV,Tino Ellis,Tino,Ellis,1997-10-15,73.0,195.0,Maryland,00-0035858,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ts0idhg5wvbp6wcx76ns",,19,WC,P01,Tino,ELL645298,52760,3200454c-4c64-5298-76a6-9eaad8154901,2020,2020.0,,,24.0
1610,2022,NO,P,P,4.0,ACT,Blake Gillikin,Blake,Gillikin,1998-01-21,74.0,196.0,Penn State,00-0035859,4045180,53213f81-77ad-48d0-9d42-00e3633b0e90,33112,14868,,,22442,7467,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ckw44lai8v5fmpjxf4jp",,18,REG,A01,Blake,GIL272181,52761,32004749-4c27-2181-1ded-dd496483a40d,2020,2020.0,,,24.0
1611,2022,SEA,RB,RB,32.0,INA,Tony Jones,Tony,Jones,1997-11-24,71.0,225.0,Notre Dame,00-0035860,4046676,83d4c4c3-3c40-49b1-8b86-25d256a0b5ad,33114,14423,40498,JoneTo04,21774,6984,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gt7wlotzxfyg08hcax8c",,19,WC,A01,Tony,JON764018,52762,32004a4f-4e76-4018-3eec-a5a491649382,2020,2020.0,,,24.0
1612,2022,DEN,DB,CB,34.0,ACT,Essang Bassey,Essang,Bassey,1998-09-12,70.0,190.0,Wake Forest,00-0035862,4037216,34853ce3-5e1f-4b23-b730-6f51444291ac,32932,14738,45258,,22086,6925,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/adhttavazrje7fjkijjo",SLOT_CB,18,REG,A01,Essang,BAS665944,52764,32004241-5366-5944-41e9-4e9b3c786828,2020,2020.0,,,23.0
1613,2022,DEN,WR,WR,9.0,INA,Kendall Hinton,Kendall,Hinton,1997-02-19,72.0,195.0,Wake Forest,00-0035864,3700815,0830e644-2d6e-446b-9da6-57d7e3472fcd,32929,14593,34045,HintKe00,22213,7210,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jfkiipuusxstakvm94nw",,18,REG,A01,Kendall,HIN746231,52766,32004849-4e74-6231-69c6-0e70f3bcbc44,2020,2020.0,,,25.0
1614,2022,SF,WR,WR,81.0,CUT,Austin Mack,Austin,Mack,1997-08-31,74.0,215.0,Ohio State,00-0035869,4040623,126811e0-f856-49c2-b36d-15e71e06f4c0,33039,14546,28070,,21862,6873,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qk5juh2luljb99zduv7w",,1,REG,W03,Austin,MAC270480,52771,32004d41-4327-0480-65ea-96ca579628ff,2020,2020.0,,,25.0
1615,2022,ARI,WR,WR,82.0,ACT,Andre Baccellia,Andre,Baccellia,1997-01-07,70.0,175.0,Washington,00-0035876,3886809,58266b36-fa48-4f51-b41c-909bf82748f3,32943,14942,47901,,22234,7233,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jmis7hocuh9j4ou3o4v5",WR,18,REG,A01,Andre,BAC133180,52778,32004241-4313-3180-7b1e-26db2b1b1ffe,2020,2020.0,,,25.0
1616,2022,TEN,DB,DB,40.0,CUT,Rodney Clemons,Rodney,Clemons,1996-12-28,72.0,205.0,Southern Methodist,00-0035878,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iqbxrh7gmrmxwuw9fiaa",,1,REG,A01,Rodney,CLE519413,52780,3200434c-4551-9413-d258-3b7f7697ae1d,2020,2020.0,,,25.0
1617,2022,CIN,DB,CB,38.0,CUT,Javaris Davis,Javaris,Davis,1996-12-26,70.0,186.0,Auburn,00-0035880,,f1eaad31-8784-4db3-b52d-ea0fe22761dd,,14721,49432,,22064,6974,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lugtri8msr6qg64n0nin",,1,REG,W03,Javaris,DAV431675,52782,32004441-5643-1675-7c61-4a271b0e28a5,2020,2020.0,,,25.0
1618,2022,NO,OL,G,79.0,DEV,Yasir Durant,Yasir,Durant,1998-05-21,79.0,330.0,Missouri,00-0035881,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rtwn4i4e7hnctktngha2",,18,REG,P02,Yasir,DUR132653,52783,32004455-5213-2653-b89f-50b1fcdd3e31,2020,2020.0,,,24.0
1619,2022,LAC,WR,WR,80.0,CUT,Maurice Ffrench,Maurice,Ffrench,1998-01-01,71.0,200.0,Pittsburgh,00-0035883,4036055,7c9e5221-50be-4c58-89f9-aa61cf67ed25,32944,14943,,,22235,7234,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uyhv8s8fjussx1idbxss",,1,REG,A01,Maurice,FRE611271,52785,32004652-4561-1271-db94-3154ac4746af,2020,2020.0,,,24.0
1620,2022,CLE,DB,DB,35.0,RES,Lavert Hill,Lavert,Hill,1998-10-03,71.0,181.0,Michigan,00-0035885,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/frwxoxkkegyccvw5bgop",,1,REG,W03,Lavert,HIL488310,52787,32004849-4c48-8310-d037-4d75095af724,2020,2020.0,,,23.0
1621,2022,KC,P,P,5.0,ACT,Tommy Townsend,Tommy,Townsend,1996-11-12,73.0,176.0,Florida,00-0035889,3915398,edfc712a-54f7-4c34-a838-c50c14dbf7dc,32960,14574,33007,,22300,7307,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p6a6clrf7aciv6r7rv6x",,22,SB,A01,Tommy,TOW774004,52791,3200544f-5777-4004-6a3d-849812aa5a32,2020,2020.0,,,25.0
1622,2022,KC,DL,DT,98.0,RES,Tershawn Wharton,Tershawn,Wharton,1998-06-25,73.0,255.0,Missouri S&amp;T,00-0035890,4058925,632a8382-27d6-45ae-b3d2-a37157e09ab7,32952,15077,40292,,22295,7301,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xwqbffiiinqhyej49yu0",,22,SB,R01,Tershawn,WHA652597,52792,32005748-4165-2597-7e56-c95ad40cb5e9,2020,2020.0,,,24.0
1623,2022,PIT,WR,WR,15.0,DEV,Cody White,Cody,White,1998-11-28,75.0,210.0,Michigan State,00-0035891,4241983,d25a19a7-7de6-4476-b42a-833c8c3cb208,32948,14495,61448,,21964,7039,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xpv5qwbkx76dwlbcjybi",,18,REG,P06,Cody,WHI144160,52793,32005748-4914-4160-9964-e514adfb9bc8,2020,2020.0,,,23.0
1624,2022,JAX,OL,C,60.0,DEV,Darryl Williams,Darryl,Williams,1997-06-10,74.0,305.0,Mississippi State,00-0035892,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rhlscpiy7nxrkennikxy",,20,DIV,P01,Darryl,WIL207540,52794,32005749-4c20-7540-b6f6-23254773e78b,2020,2020.0,,,25.0
1625,2022,CIN,LB,OLB,49.0,ACT,Joe Bachie,Joe,Bachie,1998-02-26,74.0,235.0,Michigan State,00-0035895,4036507,c44bdac4-0732-4f94-8bae-df47ecec5656,33108,14735,43250,,21913,7014,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jgcx29azs7at5h8denbr",,21,CON,A01,Joe,BAC270111,52797,32004241-4327-0111-97d1-5cf69e400f71,2020,2020.0,,,24.0
1626,2022,CAR,RB,RB,32.0,CUT,Darius Bradwell,Darius,Bradwell,1997-05-15,73.0,230.0,Tulane,00-0035898,4040640,06f3e98d-7d73-4007-b673-4a74ed72bda3,32975,14919,46445,,21826,7316,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/w5otea9c6r0jzkaetcoj",,1,REG,A01,Darius,BRA324004,52800,32004252-4132-4004-3aa0-a2c4e95caeee,2020,2020.0,,,25.0
1627,2022,CIN,DB,CB,39.0,INA,John Brannon,John,Brannon,1998-03-10,74.0,195.0,Western Carolina,00-0035899,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ipe9t4f1v826kqfgucwa",,1,REG,A01,John,BRA603409,52801,32004252-4160-3409-a022-11a35dfac0d2,2020,2020.0,,,24.0
1628,2022,KC,LB,ILB,48.0,DEV,Cole Christiansen,Cole,Christiansen,1997-07-30,73.0,225.0,Army,00-0035900,4036959,ae372a9d-6f85-4e37-a910-47fd77483ebc,32977,15080,43856,,22321,7329,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oltvfp8xy2cacln8bmsq",,22,SB,P01,Cole,CHR366354,52802,32004348-5236-6354-c8ce-2c8fe7b2564d,2020,2020.0,,,25.0
1629,2022,GB,WR,WR,82.0,DEV,Jeff Cotton,Jeff,Cotton,1997-04-17,74.0,204.0,Idaho,00-0035901,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rkyj3dzvohvwzopkfgnc",,18,REG,P01,Jeff,COT501581,52803,3200434f-5450-1581-3aa5-8402eafca9b6,2020,2020.0,,,25.0
1630,2022,LAC,DL,DE,92.0,RES,Joe Gaziano,Joseph,Gaziano,1996-09-27,76.0,275.0,Northwestern,00-0035903,3915990,bab100c6-1a6c-4411-9286-f719244f5d35,32982,15065,27949,,22317,7325,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iakzkfpjk11ak9vuqtci",,19,WC,R01,Joe,GAZ426541,52805,32004741-5a42-6541-8d4c-9d136fb0020f,2020,2020.0,,,25.0
1631,2022,CIN,OL,G,66.0,DEV,Nathan Gilliam,Nathan,Gilliam,1997-07-06,76.0,300.0,Wake Forest,00-0035904,,,,,,,,,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hojvuz4s2jl3pkmsrgx9",,21,CON,P01,Nathan,GIL561889,52806,32004749-4c56-1889-d0f1-2c1cc584ad9c,2020,2020.0,,,25.0
1632,2022,ARI,DL,DE,53.0,CUT,Jessie Lemonier,Jessie,Lemonier,1997-01-31,75.0,240.0,Liberty,00-0035906,4365493,ba760d2d-a35a-4f9c-912d-05217aff53ab,32985,15083,82302,,22316,7324,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tx5jovbyswo3z4vnkmrt",,1,REG,A01,Jessie,LEM720479,52808,32004c45-4d72-0479-7d67-07445ea0909f,2020,2020.0,,,25.0
1633,2022,LAC,RB,FB,40.0,CUT,Gabe Nabers,Gabe,Nabers,1997-11-05,75.0,243.0,Florida State,00-0035908,4035611,538cf938-8f65-435f-b8fd-2856ce5c4e6d,32987,15093,40117,,22310,7318,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dbxerjvfk8aqe26t0eny",,1,REG,W03,Gabe,NAB326300,52810,32004e41-4232-6300-a247-ad8c4e71ad61,2020,2020.0,,,24.0
1634,2022,MIN,DL,DT,50.0,DEV,T.J. Smith,T.J.,Smith,1997-04-19,75.0,290.0,Arkansas,00-0035910,3916917,39fd7f0b-4be2-4fe4-b228-65c9e5442552,32991,14770,36851,,22319,7327,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xbdmpbdjn1emkbarphfo",,19,WC,P01,T.J.,SMI754580,52812,3200534d-4975-4580-eef8-03be1f441848,2020,2020.0,,,25.0
1635,2022,LA,DL,DE,98.0,DEV,T.J. Carter,T.J.,Carter,1998-09-15,76.0,289.0,Kentucky,00-0035916,,,,,,,,,2,,,18,REG,P01,T.J.,CAR748191,52818,32004341-5274-8191-58ff-f9e79184ad43,2020,2020.0,,,23.0
1636,2022,TEN,RB,RB,33.0,ACT,Jonathan Ward,Jonathan,Ward,1997-09-30,72.0,202.0,Central Michigan,00-0035924,4039274,1dc6b133-355f-451e-856f-d02839681578,33088,15106,25859,WardJo00,21782,7087,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bomxfhviglzejmdgmbfb",RB,18,REG,A01,Jonathan,WAR231319,52826,32005741-5223-1319-7a39-25c10d8660c9,2020,2020.0,,,24.0
1637,2022,DET,DB,DB,33.0,ACT,Jarren Williams,Jarren,Williams,1997-07-18,71.0,187.0,"Albany, N.Y.",00-0035925,3911073,66d74e2b-9a7f-406f-97db-b5b82f0c4cd2,33090,15103,,,22172,7170,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jyncwypja37urniugmp6",,18,REG,A01,Jarren,WIL346524,52827,32005749-4c34-6524-3eea-6e0cbc31d122,2020,2020.0,,,25.0
1638,2022,LAC,DL,NT,96.0,ACT,Breiden Fehoko,Breiden,Fehoko,1996-10-15,75.0,295.0,Louisiana State,00-0035927,3674831,e735b2ad-8c89-450b-8241-3f602016b897,32980,15081,49589,,22318,7326,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rgtzatik55w8szxej7yo",INTERIOR_LINE,19,WC,A01,Breiden,FEH509675,52829,32004645-4850-9675-93f4-9385135e1a57,2020,2020.0,,,25.0
1639,2022,ARI,DL,DT,69.0,ACT,Eric Banks,Eric,Banks,1998-01-30,77.0,270.0,Texas-San Antonio,00-0035928,4040703,cddaa0c5-2d55-47cf-93aa-cfa344604710,33247,15015,45507,,22329,7341,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tqxvkgcnkzkzpjxxlcig",INTERIOR_LINE,18,REG,A01,Eric,BAN376964,52830,32004241-4e37-6964-1758-69ef84d91b4d,2020,2020.0,,,24.0
1640,2022,LA,DL,DT,97.0,ACT,Michael Hoecht,Michael,Hoecht,1997-10-05,76.0,310.0,Brown,00-0035933,4033234,073d1bf8-7a0e-4c2f-b890-dbbd47978737,33252,15087,108840,,22330,7342,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/l2a49zjwnnag881es6oj",EDGE,18,REG,A01,Michael,HOE044723,52835,3200484f-4504-4723-13bf-fb6f90a44f74,2020,2020.0,,,24.0
1641,2022,MIN,WR,WR,9.0,DEV,Trishton Jackson,Trishton,Jackson,1998-03-09,73.0,191.0,Syracuse,00-0035934,4046715,9a2cd41e-a6e8-42d6-aad4-65c42939d733,33253,14402,41247,,21725,7009,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oqbli5py0w5ws8usjsdf",,19,WC,P01,Trishton,JAC607133,52836,32004a41-4360-7133-62ad-85715aaa5a52,2020,2020.0,,,24.0
1642,2022,LA,WR,WR,17.0,RES,J.J. Koski,Jared,Koski,1996-12-27,73.0,195.0,Cal Poly,00-0035935,3910287,ccf4746d-903a-4d51-8874-30953a304a84,33254,14926,47918,,22327,7339,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bs9joz6ljl29xmpjimjg",,18,REG,R01,J.J.,KOS317129,52837,32004b4f-5331-7129-96c1-cfa884b2caff,2020,2020.0,,,25.0
1643,2022,LA,QB,QB,16.0,ACT,Bryce Perkins,Bryce,Perkins,1996-12-20,75.0,215.0,Virginia,00-0035939,3675812,da837572-0558-4946-9af4-aeb11582cca8,33258,14429,35299,,21819,7335,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mouuxpmyg8wgcrtfc0tr",,18,REG,A01,Bryce,PER151670,52841,32005045-5215-1670-3a5f-ed85c4dd47b3,2020,2020.0,,,25.0
1644,2022,LA,LB,ILB,56.0,ACT,Christian Rozeboom,Christian,Rozeboom,1997-01-30,74.0,230.0,South Dakota State,00-0035942,3909013,49abd11f-fe2b-4d15-99ed-f316d2ec67e1,33261,15090,,,22334,7346,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hq37xnebtedbgsvyf3s7",EDGE,18,REG,A01,Christian,ROZ049834,52844,3200524f-5a04-9834-196a-747537daff33,2020,2020.0,,,25.0
1645,2022,LA,DL,DT,92.0,ACT,Jonah Williams,Jonah,Williams,1995-08-17,77.0,275.0,Weber State,00-0035944,4032481,d92a275a-a102-4768-965b-60fffe155288,33263,14980,44597,,22332,7344,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qew2fzehyvhp89yurb6u",INTERIOR_LINE,18,REG,A01,Jonah,WIL385174,52846,32005749-4c38-5174-f257-0dbf37fd035c,2020,2020.0,,,27.0
1646,2022,SEA,DL,DE,95.0,ACT,Myles Adams,Myles,Adams,1998-03-09,74.0,285.0,Rice,00-0035946,4039164,e6d6138f-1081-457b-9d89-dc9cd0ab9598,33131,14965,28430,,22224,7222,2,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yfejqb1tjkht5kue8y7x",INTERIOR_LINE,19,WC,A01,Myles,ADA519905,52848,32004144-4151-9905-70d2-92877257b064,2020,2020.0,,,24.0
